Date,TA35_Open,TA35_Close,dual_us_weighted_return,dual_us_fraction_up,dual_us_weight_sum,dual_us_normalized_return,Prev_Close,TA35_Return,Lag1_Return,RollingVol_5,Open_Gap,Open_Gap_Sign
2025-12-08,3541.23,3548.5,0.0009790811371553,0.4444444444444444,0.4816977999999999,0.0020325630242766,3506.55,0.01196332577604764,0.011360883258920929,0.010639667139039348,0.009890062882320194,1
2025-12-09,3550.36,3569.04,0.0060988368911539,0.7777777777777778,0.4816977999999999,0.0126611267295677,3548.5,0.005788361279413845,0.01196332577604764,0.010127680064421513,0.0005241651402001501,1
2025-12-10,3570.44,3604.65,0.0055311570243578,0.5555555555555556,0.4816977999999999,0.0114826287858441,3569.04,0.009977472933898168,0.005788361279413845,0.00830298992658395,0.0003922623450562934,1
2025-12-11,3595.86,3631.85,0.0052588969297321,0.8888888888888888,0.4816977999999999,0.010917419447903,3604.65,0.0075458088857447425,0.009977472933898168,0.0026079021924342344,-0.002438516915650557,0
2025-12-15,3624.99,3595.63,-0.000789996792698,0.4444444444444444,0.4816977999999999,-0.0016400257437299,3631.85,-0.00997287883585496,0.0075458088857447425,0.008725460561132358,-0.001888844528270761,0
2025-12-16,3574.87,3607.33,-0.0025484107728237,0.4444444444444444,0.4816977999999999,-0.0052904762546636,3595.63,0.0032539499336694533,-0.00997287883585496,0.007825873653297967,-0.0057736752669212965,0
2025-12-17,3614.25,3635.08,-0.0085297601239149,0.2222222222222222,0.4816977999999999,-0.017707699981015,3607.33,0.00769267020206077,0.0032539499336694533,0.008020051469803698,0.0019183163170544137,1
2025-12-18,3637.32,3661.68,0.0095946628415355,0.8888888888888888,0.4816977999999999,0.0199184277809354,3635.08,0.0073175831068366115,0.00769267020206077,0.007575403840129288,0.0006162175247863555,1
2025-12-22,3686.8,3708.78,0.0098245886061053,0.8888888888888888,0.4816977999999999,0.0203957514568372,3661.68,0.012862948154945375,0.0073175831068366115,0.00864183842597802,0.0068602390159708815,1
2025-12-23,3705.82,3711.25,0.0087242461116659,1.0,0.4816977999999999,0.0181114510210881,3708.78,0.000665987197946416,0.012862948154945375,0.004665046338692538,-0.0007981061157577019,0
2025-12-24,3720.12,3719.65,0.005075540882927,1.0,0.4816977999999999,0.0105367740581895,3711.25,0.0022633883462446214,0.000665987197946416,0.004847327827951213,0.002390030313236702,1
2025-12-29,3614.43,3627.18,-0.0009872190413186,0.3333333333333333,0.4816977999999999,-0.0020494572350521,3719.65,-0.024859865847593254,0.0022633883462446214,0.014508354335923849,-0.02828760770502603,0
2025-12-30,3628.98,3661.17,0.001589704392392,0.4444444444444444,0.4816977999999999,0.0033002110293883,3627.18,0.009370916248986783,-0.024859865847593254,0.014805661882599512,0.0004962532876779946,1
2025-12-31,3648.56,3631.55,-0.0035382503676291,0.3333333333333333,0.4816977999999999,-0.0073453737335507,3661.17,-0.008090309928246997,0.009370916248986783,0.01314879310141439,-0.003444254159189586,0
2026-01-05,3755.05,3738.33,0.0142374545926365,0.7777777777777778,0.4816977999999999,0.0295568188034834,3631.55,0.02940342278090613,-0.008090309928246997,0.020173513674506982,0.03400751745122599,1
2026-01-06,3759.74,3845.39,0.0127291746116212,0.8888888888888888,0.4816977999999999,0.0264256440690019,3738.33,0.028638456209055807,0.02940342278090613,0.023550308560928993,0.005727156243563236,1
2026-01-07,3848.59,3845.78,-0.0025405793880981,0.2222222222222222,0.4816977999999999,-0.0052742183752927,3845.39,0.00010142014204039818,0.028638456209055807,0.01682081901651386,0.0008321652680223224,1
2026-01-08,3835.95,3830.54,-0.0030217614407909,0.5555555555555556,0.4816977999999999,-0.0062731476888435,3845.78,-0.0039627851827198635,0.00010142014204039818,0.018310025471823276,-0.0025560484479092427,0
2026-01-09,3834.32,3857.77,0.0069413366987494,0.7777777777777778,0.4816977999999999,0.014410148227269,3830.54,0.00710865830927232,-0.0039627851827198635,0.015808991851558228,0.0009868060377911103,1
2026-01-12,3845.78,3884.13,0.0082443621403862,0.6666666666666666,0.4816977999999999,0.0171152165120666,3857.77,0.006832963084891119,0.00710865830927232,0.012582426171698347,-0.0031080131785979903,0
2026-01-13,3889.91,3866.86,0.0018543667567703,0.5555555555555556,0.4816977999999999,0.0038496475524079,3884.13,-0.004446298141411287,0.006832963084891119,0.005620445490846507,0.001488106731752037,1
2026-01-14,3877.33,3928.48,-0.0018519633920275,0.4444444444444444,0.4816977999999999,-0.0038446581903168,3866.86,0.01593541012604538,-0.004446298141411287,0.008579894768870229,0.002707623239527557,1
2026-01-15,3945.38,3963.43,0.0056415364942074,0.5555555555555556,0.4816977999999999,0.011711775503661,3928.48,0.008896570683826877,0.01593541012604538,0.007321295643801913,0.004301918299189467,1
2026-01-16,3965.67,3971.91,0.0045428499988981,0.6666666666666666,0.4816977999999999,0.0094309129061791,3963.43,0.0021395609358560996,0.008896570683826877,0.0076115385845502165,0.0005651670396602526,1
2026-01-20,3964.03,3948.41,0.0005872743555783,0.2222222222222222,0.4816977999999999,0.0012191759139823,3971.91,-0.005916548965107515,0.0021395609358560996,0.009182447360466719,-0.0019839321636189178,0
2026-01-21,3958.43,3932.19,0.0065431403577956,0.8888888888888888,0.4816977999999999,0.0135834964531612,3948.41,-0.004107982706962998,-0.005916548965107515,0.009111871793239412,0.002537730377544456,1
2026-01-22,3958.18,3973.26,-0.00211507038017,0.3333333333333333,0.4816977999999999,-0.0043908657672302,3932.19,0.010444561427601418,-0.004107982706962998,0.0073899915634549505,0.006609548368720741,1
2026-01-23,3963.23,3986.63,0.0036845823216396,0.7777777777777778,0.4816977999999999,0.0076491574627071,3973.26,0.003364994991518211,0.010444561427601418,0.006516339198133558,-0.0025243754498824877,0
2026-01-26,4001.17,4005.65,-6.831693092250002e-05,0.5555555555555556,0.4816977999999999,-0.0001418252915468,3986.63,0.004770946889979699,0.003364994991518211,0.006715916400264783,0.0036471907350317245,1
2026-01-27,4008.55,4009.36,0.012414291542518,0.8888888888888888,0.4816977999999999,0.0257719498459783,4005.65,0.0009261917541472098,0.004770946889979699,0.005326426418686685,0.000723977381948071,1
2026-01-28,4034.48,3980.54,0.0064847654376402,0.6666666666666666,0.4816977999999999,0.0134623106803483,4009.36,-0.007188179659596616,0.0009261917541472098,0.006429474756327011,0.006265339106490853,1
2026-01-29,4009.28,3978.87,-0.0012882668168071,0.3333333333333333,0.4816977999999999,-0.0026744295215944,3980.54,-0.0004195410672923616,-0.007188179659596616,0.004646661027806723,0.007220125912564601,1
2026-01-30,3973.99,4003.67,-0.0118332314318333,0.2222222222222222,0.4816977999999999,-0.0245656746446284,3978.87,0.006232925428576452,-0.0004195410672923616,0.005257816464955147,-0.0012264788746554345,0
2026-02-02,3972.1,4049.32,0.0064140499145966,0.6666666666666666,0.4816977999999999,0.0133155059346266,4003.67,0.011402038629557465,0.006232925428576452,0.007027874304606064,-0.007885265269115593,0
2026-02-03,4070.04,4119.81,0.0071952186154503,0.5555555555555556,0.4816977999999999,0.0149372046445931,4049.32,0.017407861072970432,0.011402038629557465,0.009659172094901537,0.0051169085179734175,1
2026-02-04,4146.28,4120.51,-0.0226216884268865,0.2222222222222222,0.4816977999999999,-0.0469624076067746,4119.81,0.0001699107483110751,0.017407861072970432,0.0075825634644001065,0.006425053582568063,1
2026-02-05,4087.71,4039.01,0.0011732813157443,0.3333333333333333,0.5240241999999999,0.0022389830770111,4120.51,-0.019779105013699727,0.0001699107483110751,0.014278409784614261,-0.007960179686495206,0
2026-02-06,4046.25,4051.87,0.0185197923430384,0.7777777777777778,0.5240241999999999,0.0353414829754778,4039.01,0.0031839485418456714,-0.019779105013699727,0.014175185839455477,0.0017925184636828906,1
2026-02-09,4104.28,4119.77,0.0060720473694836,0.6666666666666666,0.5240241999999999,0.0115873415187384,4051.87,0.01675769459533516,0.0031839485418456714,0.015184610869409775,0.012934768390891138,1
2026-02-10,4124.37,4193.47,0.0001147368068365,0.6666666666666666,0.5240241999999999,0.0002189532598618,4119.77,0.017889348191767906,0.01675769459533516,0.015295601674617082,0.001116567187003037,1
2026-02-11,4183.08,4160.4,0.0019934569910397,0.4444444444444444,0.5240241999999999,0.0038041315478172,4193.47,-0.007886070485779273,0.017889348191767906,0.016153335381182556,-0.002477661697830258,0
2026-02-12,4178.77,4190.56,-0.0075054733749417,0.2222222222222222,0.5240241999999999,-0.0143227610002394,4160.4,0.007249302951639391,-0.007886070485779273,0.010595365489750895,0.00441544082299794,1
2026-02-13,4175.74,4170.22,-0.0012328565840015,0.4444444444444444,0.5240241999999999,-0.0023526710865673,4190.56,-0.004853766561032424,0.007249302951639391,0.011928225537319356,-0.003536520178687441,0
2026-02-17,4173.75,4196.3,0.012711120858607,0.5555555555555556,0.5240241999999999,0.0242567439797761,4170.22,0.006253866702476074,-0.004853766561032424,0.010342348356158765,0.0008464781234562846,1
2026-02-18,4208.99,4232.65,-0.0019390627960111,0.5555555555555556,0.5240241999999999,-0.0037003306259731,4196.3,0.008662393060553164,0.006253866702476074,0.007659644120568553,0.003024092653051369,1
2026-02-19,4225.9,4210.39,-0.0023473885592176,0.3333333333333333,0.5240241999999999,-0.004479542279188,4232.65,-0.005259116629061977,0.008662393060553164,0.006871394260904408,-0.0015947456085431133,0
2026-02-20,4217.77,4232.11,0.0008756324624318,0.4444444444444444,0.5240241999999999,0.0016709771465359,4210.39,0.00515866701184442,-0.005259116629061977,0.006559890293995285,0.0017528067471184183,1
2026-02-23,4228.65,4243.47,0.0016912558927503,0.4444444444444444,0.5240241999999999,0.0032274385281258,4232.11,0.002684240248953973,0.00515866701184442,0.005347262109604854,-0.0008175590899102136,0
2026-02-24,4250.41,4169.0,0.0031867548666339,0.5555555555555556,0.5240241999999999,0.0060813124024308,4243.47,-0.01754931695051465,0.002684240248953973,0.01044682942287065,0.0016354540034451137,1
2026-02-25,4195.86,4162.9,-0.0009995942355905,0.3333333333333333,0.5240241999999999,-0.0019075344909462,4169.0,-0.0014631806188535323,-0.01754931695051465,0.008910867513824947,0.006442792036459588,1
2026-02-26,4150.02,4101.6,-0.0057726137611136,0.4444444444444444,0.5240241999999999,-0.0110159297244549,4162.9,-0.014725311681760167,-0.0014631806188535323,0.010327899451406232,-0.003093996973263624,0
2026-02-27,4095.41,4128.36,-0.0047750649742803,0.4444444444444444,0.5240241999999999,-0.0091122985814019,4101.6,0.006524283206553294,-0.014725311681760167,0.01068162524879474,-0.001509167154281399,0
2026-03-02,4233.68,4318.5,0.0258229685829513,0.8888888888888888,0.5240241999999999,0.0492781985697441,4128.36,0.046057029910182345,0.006524283206553294,0.025591771016276427,0.02551134106521724,1
2026-03-04,4288.16,4309.68,0.0115471799779826,0.7777777777777778,0.5240241999999999,0.0220355853374378,4318.5,-0.0020423758249391577,0.046057029910182345,0.023189289887504946,-0.007025587588282978,0
2026-03-05,4295.27,4355.91,-0.001675789238524,0.5555555555555556,0.5240241999999999,-0.0031979233755313,4309.68,0.010727014534721802,-0.0020423758249391577,0.022730403551484635,-0.003343635722373839,0
2026-03-06,4369.09,4356.68,-0.0125749577631231,0.4444444444444444,0.5240241999999999,-0.0239969027444213,4355.91,0.00017677132906790405,0.010727014534721802,0.019545114592227082,0.003025774178070817,1
2026-03-09,4280.08,4227.02,0.0118850037059153,0.7777777777777778,0.5240241999999999,0.022680257335282,4356.68,-0.029761194303919436,0.00017677132906790405,0.02738463381531042,-0.01758219561684593,0
2026-03-10,4251.1,4187.97,-0.0105297752936722,0.4444444444444444,0.5240241999999999,-0.0200940630102048,4227.02,-0.009238186713098173,-0.029761194303919436,0.015072198820566552,0.005696684662007678,1
2026-03-11,4141.34,4211.82,-0.0007841504308175,0.5555555555555556,0.5240241999999999,-0.0014964011792157,4187.97,0.005694883201168954,-0.009238186713098173,0.015954984993378687,-0.011134272690587643,0
2026-03-12,4187.56,4146.17,-0.0074979498770712,0.3333333333333333,0.5240241999999999,-0.0143084038429355,4211.82,-0.015587085867867057,0.005694883201168954,0.013891241667162067,-0.005759980246069274,0
2026-03-13,4109.82,4177.58,0.0028809820120355,0.5555555555555556,0.5240241999999999,0.0054978033686909,4146.17,0.007575666217255916,-0.015587085867867057,0.01551170068114016,-0.008767127252380047,0
2026-03-16,4187.59,4177.04,0.0183042889981294,0.7777777777777778,0.5240241999999999,0.034930236042781,4177.58,-0.00012926143844038673,0.007575666217255916,0.00988480351596366,0.002396124071831096,1
2026-03-17,4157.82,4242.48,0.0143023654185965,0.6666666666666666,0.5240241999999999,0.02729333000002,4177.04,0.01566659644149926,-0.00012926143844038673,0.011654191401205109,-0.004601344492750958,0
2026-03-18,4258.39,4295.11,0.0012966987582938,0.4444444444444444,0.5240241999999999,0.0024745016705218,4242.48,0.012405479813693887,0.01566659644149926,0.012452416872057273,0.00375016499783154,1
2026-03-19,4279.98,4305.03,0.0172674352122296,0.7777777777777778,0.5240241999999999,0.0329515988235461,4295.11,0.002309603246482661,0.012405479813693887,0.006631121242167052,-0.0035226105967018917,0
2026-03-20,4340.79,4313.86,-0.0174191541159822,0.0,0.5240241999999999,-0.0332411253449405,4305.03,0.002051089074872836,0.002309603246482661,0.007074475260630563,0.008306562323607602,1
2026-03-23,4233.42,4318.13,0.0102801648341783,0.7777777777777778,0.5240241999999999,0.0196177291700999,4313.86,0.0009898327715782695,0.002051089074872836,0.006827245413754316,-0.018646873102047712,0
2026-03-24,4257.01,4267.51,0.0060764537129536,0.6666666666666666,0.5240241999999999,0.011595750182823,4318.13,-0.01172266698779334,0.0009898327715782695,0.008581340511409245,-0.014154275114459214,0
2026-03-25,4293.7,4309.11,0.0012254114726045,0.4444444444444444,0.5240241999999999,0.0023384635148615,4267.51,0.009748073232400012,-0.01172266698779334,0.007757052807553464,0.0061370682201096205,1
2026-03-26,4300.05,4261.85,-0.0124293555524069,0.4444444444444444,0.5240241999999999,-0.0237190487622651,4309.11,-0.010967461958501734,0.009748073232400012,0.009196620572235489,-0.0021025223305971563,0
2026-03-27,4162.79,4100.12,-0.0150545798290715,0.2222222222222222,0.5240241999999999,-0.0287287873901082,4261.85,-0.037948308833018585,-0.010967461958501734,0.01799841918594319,-0.02324342715018135,0
2026-03-30,4081.34,4022.57,-0.0200740257685471,0.1111111111111111,0.5240241999999999,-0.0383074403215484,4100.12,-0.01891408056349564,-0.037948308833018585,0.017146541562923463,-0.004580353745743948,0
2026-03-31,3983.55,4099.01,0.0270052220103777,0.8888888888888888,0.5240241999999999,0.0515343032065652,4022.57,0.01900277683172691,-0.01891408056349564,0.022742023872897348,-0.009700266247697376,0
