Date,TA35_Open,TA35_Close,dual_us_weighted_return,dual_us_fraction_up,dual_us_weight_sum,dual_us_normalized_return,Prev_Close,TA35_Return,Lag1_Return,RollingVol_5,Open_Gap,Open_Gap_Sign,ret_5d,ret_10d,ma_10,dist_ma_10,vol_10,Expiry_Date,Expiry_Close,Days_To_Expiry,Short_Strike,Long_Strike,Dist_To_Short_Pct,Dist_To_Long_Pct,Spread_Width,Target_Binary,Expiry_Return_From_Entry
2026-02-11,4183.08,4160.4,0.0019934569910397,0.4444444444444444,0.5240241999999999,0.0038041315478172,4193.47,-0.0078860704857792,0.0178893481917679,0.0161533353811825,-0.0024776616978302,0,0.009680840478484276,0.045184824169584914,4083.6699999999996,0.018789471235432842,0.012176264844496975,2026-02-26,4101.6,15.0,4220.0,4230.0,0.0143255456206135,0.016729160657629194,10.0,1,-0.014133256417651952
2026-02-12,4178.77,4190.56,-0.0075054733749417,0.2222222222222222,0.5240241999999999,-0.0143227610002394,4160.4,0.0072493029516393,-0.0078860704857792,0.0105953654897508,0.0044154408229979,1,0.03752157087999297,0.053203547740941604,4104.839000000001,0.020882914043644396,0.012073346971360123,2026-02-26,4101.6,14.0,4250.0,4260.0,0.01418426176930998,0.016570577679355436,10.0,1,-0.021228666335764146
2026-02-13,4175.74,4170.22,-0.0012328565840015,0.4444444444444444,0.5240241999999999,-0.0023526710865673,4190.56,-0.0048537665610324,0.0072493029516393,0.0119282255373193,-0.0035365201786874,0,0.029208735719556733,0.04159933261232829,4121.494000000001,0.011822411970028313,0.012476659734882028,2026-02-26,4101.6,13.0,4230.0,4240.0,0.014334975133206251,0.01673293015716193,10.0,1,-0.016454767374383117
2026-02-17,4173.75,4196.3,0.012711120858607,0.5555555555555556,0.5240241999999999,0.0242567439797761,4170.22,0.006253866702476,-0.0048537665610324,0.0103423483561587,0.0008464781234562,1,0.018576279743772073,0.036297452411762965,4136.192,0.014532207402364383,0.012248489925790508,2026-02-26,4101.6,9.0,4260.0,4270.0,0.015180039558658764,0.017563091294712008,10.0,1,-0.02256749994042362
2026-02-18,4208.99,4232.65,-0.0019390627960111,0.5555555555555556,0.5240241999999999,-0.0037003306259731,4196.3,0.0086623930605531,0.006253866702476,0.0076596441205685,0.0030240926530513,1,0.009343097720980298,0.027389612627766624,4147.476000000001,0.020536345478550988,0.011441830670196593,2026-02-26,4101.6,8.0,4300.0,4310.0,0.015912017294130276,0.018274603380860732,10.0,1,-0.03096169066660348
2026-02-19,4225.9,4210.39,-0.0023473885592176,0.3333333333333333,0.5240241999999999,-0.004479542279188,4232.65,-0.0052591166290619,0.0086623930605531,0.0068713942609044,-0.0015947456085431,0,0.012015671570041464,0.02181283384823729,4156.464,0.01297400867660592,0.011704420995520359,2026-02-26,4101.6,7.0,4270.0,4280.0,0.014157833359854877,0.016532910252969435,10.0,1,-0.025838461520191758
2026-02-20,4217.77,4232.11,0.0008756324624318,0.4444444444444444,0.5240241999999999,0.0016709771465359,4210.39,0.0051586670118444,-0.0052591166290619,0.0065598902939952,0.0017528067471184,1,0.009915142606238714,0.04780874521231682,4175.773999999999,0.013491151580521388,0.008789734454475725,2026-02-26,4101.6,6.0,4300.0,4310.0,0.016041643530059657,0.018404531073152652,10.0,1,-0.030838045324908636
2026-03-02,4233.68,4318.5,0.0258229685829513,0.8888888888888888,0.5240241999999999,0.0492781985697441,4128.36,0.0460570299101823,0.0065242832065532,0.0255917710162764,0.0255113410652172,1,0.017681284420533183,0.035556877095213046,4199.528,0.028329850402235568,0.017430204658695807,2026-03-26,4261.85,24.0,4380.0,4390.0,0.014241055922195267,0.016556674771332602,10.0,1,-0.013117980780363414
2026-03-04,4288.16,4309.68,0.0115471799779826,0.7777777777777778,0.5240241999999999,0.0220355853374378,4318.5,-0.0020423758249391,0.0460570299101823,0.0231892898875049,-0.0070255875882829,0,0.0337443031902136,0.027019040583371012,4210.866,0.023466431845611035,0.017489009197389094,2026-03-26,4261.85,22.0,4370.0,4380.0,0.013996398804551502,0.016316756696552748,10.0,1,-0.01109827179744205
2026-03-05,4295.27,4355.91,-0.001675789238524,0.5555555555555556,0.5240241999999999,-0.0031979233755313,4309.68,0.0107270145347218,-0.0020423758249391,0.0227304035514846,-0.0033436357223738,0,0.046364313339258834,0.029121236105040582,4223.192,0.031425992472044806,0.017577805099510457,2026-03-26,4261.85,21.0,4420.0,4430.0,0.014713343480466712,0.0170090750268026,10.0,1,-0.02159365092483534
2026-03-06,4369.09,4356.68,-0.0125749577631231,0.4444444444444444,0.5240241999999999,-0.0239969027444213,4355.91,0.0001767713290679,0.0107270145347218,0.019545114592227,0.0030257741780708,1,0.06219036473571293,0.03474499986937074,4237.821,0.028047196896707094,0.01737652990105213,2026-03-26,4261.85,20.0,4420.0,4430.0,0.014534002956379632,0.01682932875492349,10.0,1,-0.021766574547591233
2026-03-09,4280.08,4227.02,0.0118850037059153,0.7777777777777778,0.5240241999999999,0.022680257335282,4356.68,-0.0297611943039194,0.0001767713290679,0.0273846338153104,-0.0175821956168459,0,0.023898109660979383,-0.0012027097594342617,4237.312,-0.0024288983204445724,0.020283918888503297,2026-03-26,4261.85,17.0,4290.0,4300.0,0.01489938538260982,0.01726511821566956,10.0,1,0.008239847457546912
2026-03-10,4251.1,4187.97,-0.0105297752936722,0.4444444444444444,0.5240241999999999,-0.0200940630102048,4227.02,-0.0092381867130981,-0.0297611943039194,0.0150721988205665,0.0056966846620076,1,-0.03022577283779082,-0.013078918903633108,4231.762000000001,-0.010348408062646364,0.02046231813720032,2026-03-26,4261.85,16.0,4250.0,4260.0,0.014811471906436724,0.017199263605039983,10.0,0,0.0176410050692819
2026-03-11,4141.34,4211.82,-0.0007841504308175,0.5555555555555556,0.5240241999999999,-0.0014964011792157,4187.97,0.0056948832011689,-0.0092381867130981,0.0159549849933786,-0.0111342726905876,0,-0.022707022331124538,0.010271048213000622,4236.044,-0.005718543055737935,0.01969570801509345,2026-03-26,4261.85,15.0,4270.0,4280.0,0.013813505800343018,0.016187776305730095,10.0,1,0.011878475338452432
2026-03-12,4187.56,4146.17,-0.0074979498770712,0.3333333333333333,0.5240241999999999,-0.0143084038429355,4211.82,-0.015587085867867,0.0056948832011689,0.013891241667162,-0.0057599802460692,0,-0.04815067345284907,-0.004018833025054569,4234.371,-0.020829776134401068,0.020401283962214037,2026-03-26,4261.85,14.0,4210.0,4220.0,0.015394930743312552,0.017806795186883217,10.0,0,0.02790044788322721
2026-03-13,4109.82,4177.58,0.0028809820120355,0.5555555555555556,0.5240241999999999,0.0054978033686909,4146.17,0.0075756662172559,-0.015587085867867,0.0155117006811401,-0.00876712725238,0,-0.04110928505192035,0.01852447825238923,4241.969,-0.015179035961837561,0.019850640269627347,2026-03-26,4261.85,13.0,4240.0,4250.0,0.01494166479157788,0.017335395133067477,10.0,0,0.02017196558773282
2026-03-16,4187.59,4177.04,0.0183042889981294,0.7777777777777778,0.5240241999999999,0.034930236042781,4177.58,-0.0001292614384403,0.0075756662172559,0.0098848035159636,0.002396124071831,1,-0.011823932699632445,0.011791607321067099,4246.837,-0.016435055077461236,0.019794044176064573,2026-03-26,4261.85,10.0,4240.0,4250.0,0.015072874571466777,0.0174669143699846,10.0,0,0.020303851531227934
2026-03-17,4157.82,4242.48,0.0143023654185965,0.6666666666666666,0.5240241999999999,0.02729333000002,4177.04,0.0156665964414992,-0.0001292614384403,0.0116541914012051,-0.0046013444927509,0,0.013015852549086881,-0.01760333449114282,4239.235,0.0007654682979358896,0.013498821790320444,2026-03-26,4261.85,9.0,4310.0,4320.0,0.015915219399973646,0.01827233127793182,10.0,1,0.004565725707605273
2026-03-18,4258.39,4295.11,0.0012966987582938,0.4444444444444444,0.5240241999999999,0.0024745016705218,4242.48,0.0124054798136938,0.0156665964414992,0.0124524168720572,0.0037501649978315,1,0.019775299039370253,-0.0033807614486459636,4237.778,0.013528787963881017,0.014211488536018292,2026-03-26,4261.85,8.0,4360.0,4370.0,0.015107878494381,0.01743610757349634,10.0,1,-0.007743689917138141
2026-03-19,4279.98,4305.03,0.0172674352122296,0.7777777777777778,0.5240241999999999,0.0329515988235461,4295.11,0.0023096032464826,0.0124054798136938,0.006631121242167,-0.0035226105967018,0,0.03831487855056581,-0.011680682107757079,4232.6900000000005,0.017090786237593303,0.01373042344469351,2026-03-26,4261.85,7.0,4370.0,4380.0,0.015091648606397667,0.0174145127908516,10.0,1,-0.010030127548472212
2026-03-20,4340.79,4313.86,-0.0174191541159822,0.0,0.5240241999999999,-0.0332411253449405,4305.03,0.0020510890748728,0.0023096032464826,0.0070744752606305,0.0083065623236076,1,0.03262175709381987,-0.009828585069364904,4228.408,0.0202090242947226,0.013762373022318619,2026-03-26,4261.85,6.0,4380.0,4390.0,0.015331976466552044,0.017650086001863796,10.0,1,-0.01205648769315637
2026-04-06,4197.94,4248.43,-0.0020322201322244,0.5555555555555556,0.5240241999999999,-0.0038781035918274,4099.01,0.0364527044335096,0.0190027768317269,0.0299056097976166,0.0241350960353841,1,-0.014081794152388638,-0.010868173341311294,4224.562,0.005649816478016101,0.020663646720242856,2026-04-30,4374.81,24.0,4310.0,4320.0,0.014492412491202478,0.01684622319303819,10.0,0,0.029747459649799968
2026-04-09,4326.69,4360.4,0.0047174115982943,0.7777777777777778,0.5240241999999999,0.009002278135808,4248.43,0.0263556184284545,0.0364527044335096,0.0318506388017948,0.0184209225525662,1,0.023123760808099636,0.012861698989321768,4230.099,0.03080329798427872,0.022404402474013083,2026-04-30,4374.81,21.0,4430.0,4440.0,0.015961838363452996,0.01825520594440877,10.0,1,0.003304742684157702
2026-04-10,4376.91,4443.22,-0.0008799149773047,0.3333333333333333,0.5240241999999999,-0.0016791495074174,4360.4,0.0189936703054767,0.0263556184284545,0.0209869528669905,0.0037863498761581,1,0.08368047764455677,0.029987064948792996,4243.035,0.04717967209792051,0.023080712809534047,2026-04-30,4374.81,20.0,4510.0,4520.0,0.015029640666003319,0.01728026071182609,10.0,1,-0.015396491733472573
2026-04-13,4401.4,4382.71,0.0088258579137382,0.8888888888888888,0.5240241999999999,0.0168424624544786,4443.22,-0.0136185018972727,0.0189936703054767,0.0187780313602863,-0.0094120930316303,0,0.08952982794581565,0.014955547887627318,4249.493,0.031348916211886735,0.02369032104477039,2026-04-30,4374.81,17.0,4450.0,4460.0,0.015353514149921033,0.017635207440145573,10.0,1,-0.0018025376992772957
2026-04-14,4407.49,4450.82,0.0100880404691766,0.6666666666666666,0.5240241999999999,0.01925109655084,4382.71,0.0155406129997193,-0.0136185018972727,0.0187697024091374,0.0056540359731762,1,0.08582804140511957,0.042954790967097756,4267.8240000000005,0.04287805682708545,0.02353735987033087,2026-04-30,4374.81,16.0,4520.0,4530.0,0.015543203274902329,0.017789980273297923,10.0,1,-0.01707775196480632
2026-04-15,4452.88,4428.64,-0.0003267347425489,0.5555555555555556,0.5240241999999999,-0.0006235107892898,4450.82,-0.0049833513824417,0.0155406129997193,0.0169523623969117,0.0004628360616696,1,0.04241802265778172,0.02773890664197487,4279.777,0.03478288705229282,0.02363074821996621,2026-04-30,4374.81,15.0,4500.0,4510.0,0.016113298890855887,0.018371328443946622,10.0,1,-0.012154973084287701
2026-04-16,4451.93,4378.45,-0.0049494576510128,0.2222222222222222,0.5240241999999999,-0.0094450936636376,4428.64,-0.0113330503269627,-0.0049833513824417,0.0153033878601956,0.0052589508291485,1,0.004139528483625421,0.027359010758238655,4291.437,0.02027595884548683,0.023655013595687068,2026-04-30,4374.81,14.0,4440.0,4450.0,0.014057486096678007,0.01634139935365253,10.0,1,-0.0008313444255385605
2026-04-17,4378.74,4406.32,0.0101527616549757,0.7777777777777778,0.5240241999999999,0.019374604560201,4378.45,0.0063652662471878,-0.0113330503269627,0.0123275061854684,6.623348445233823e-05,1,-0.008304787969085625,0.07468074105148137,4322.057,0.01949604088978929,0.018791942394079435,2026-04-30,4374.81,13.0,4470.0,4480.0,0.014451968989996233,0.01672143648214397,10.0,1,-0.007151092067757103
2026-04-20,4377.3,4429.47,0.0010993100769232,0.5555555555555556,0.5240241999999999,0.0020978231099312,4406.32,0.0052538172443219,0.0063652662471878,0.0104807713791806,-0.0065859946622123,0,0.010669197825089904,0.10115423721650596,4362.747,0.015293804568543568,0.016440698415203563,2026-04-30,4374.81,10.0,4500.0,4510.0,0.01592289822484405,0.0181805046653436,10.0,1,-0.012340076803771027
2026-04-23,4380.31,4419.65,0.0051514453817871,0.5555555555555556,0.5240241999999999,0.0098305486307447,4429.47,-0.0022169695245708,0.0052538172443219,0.0073611227001122,-0.0110983932614963,0,-0.007003203903999777,0.07822376622647886,4394.811,0.005651892652493995,0.016490681659629757,2026-04-30,4374.81,7.0,4490.0,4500.0,0.015917550032242378,0.018180172638105008,10.0,1,-0.010145599764687097
2026-04-24,4381.96,4362.45,9.199619321542287e-05,0.3333333333333333,0.5240241999999999,0.000175557146436,4419.65,-0.0129422013055332,-0.0022169695245708,0.0090101432209745,-0.0085278246014954,0,-0.01494589761190801,0.026838149622330887,4406.213,-0.009932111770357022,0.014146068188147705,2026-04-30,4374.81,6.0,4430.0,4440.0,0.015484418159520397,0.01777670804249909,10.0,1,0.002833270295361734
