Date,Score,Threshold,Trade,Predicted_Up,Actual_Up,TA35_Return,Strategy_Return,Always_Up_Pred,Open_Gap_Pred,Dual_Return_Pred,Strategy_Equity,BuyHold_Equity
2026-02-26,-0.017091414964931516,0.0,0,0,0,-0.0147253116817601,0.0,1,0,0,1.0576661734775228,1.0230061655725609
2026-02-27,-0.015007810752532567,0.0,0,0,1,0.0065242832065532,0.0,1,0,0,1.0576661734775228,1.0296805475188064
2026-03-02,0.11620060313447063,0.0,1,1,1,0.0460570299101823,0.0460570299101823,1,1,1,1.106379136064365,1.077104575293813
2026-03-04,0.05430355795626396,0.0,1,1,0,-0.0020423758249391,-0.0020423758249391,1,0,1,1.1041194940636503,1.0749047229483017
2026-03-05,0.006929580769475317,0.0,1,1,1,0.0107270145347218,0.0107270145347218,1,0,0,1.1159633999245409,1.0864352415348093
2026-03-06,-0.014372815814601867,0.0,0,0,1,0.0001767713290679,0.0,1,1,0,1.1159633999245409,1.0866272921364015
2026-03-09,0.04391586179166731,0.0,1,1,0,-0.0297611943039194,-0.0297611943039194,1,0,1,1.082750996343324,1.0542879661591882
2026-03-10,-0.010679314095939616,0.0,0,0,0,-0.0092381867130981,0.0,1,1,0,1.082750996343324,1.0445482570784372
2026-03-11,-0.0004152367948852334,0.0,0,0,1,0.0056948832011689,0.0,1,0,0,1.082750996343324,1.0504968374004835
2026-03-12,-0.04284228851793814,0.0,0,0,0,-0.015587085867867,0.0,1,0,0,1.082750996343324,1.0341226529919996
2026-03-13,0.0037844748647488666,0.0,1,1,1,0.0075756662172559,0.0075756662172559,1,0,1,1.0909535564880222,1.0419568210387702
2026-03-16,0.06710382412645126,0.0,1,1,0,-0.0001292614384403,-0.0001292614384403,1,1,1,1.090812538262039,1.04182213620129
2026-03-17,0.035883171549880674,0.0,1,1,1,0.0156665964414992,0.0156665964414992,1,0,1,1.107901858092318,1.0581439431729764
2026-03-18,-0.006712596734132717,0.0,0,0,1,0.0124054798136938,0.0,1,1,1,1.107901858092318,1.0712707264999912
2026-03-19,0.06066666256496856,0.0,1,1,1,0.0023096032464826,0.0023096032464826,1,0,1,1.110460671820552,1.0737449368477774
2026-03-20,-0.10040301473438351,0.0,0,0,1,0.0020510890748728,0.0,1,1,0,1.110460671820552,1.075947283356946
2026-03-23,0.04204876487059701,0.0,1,1,1,0.0009898327715782,0.0009898327715782,1,0,1,1.111559842185069,1.0770122912385032
2026-03-24,0.022217285075350927,0.0,1,1,0,-0.0117226669877933,-0.0117226669877933,1,0,1,1.0985293963181293,1.064386834806554
2026-03-25,-0.004361337154699267,0.0,0,0,1,0.0097480732324,0.0,1,1,1,1.0985293963181293,1.0747625556198508
2026-03-26,-0.019428311217911665,0.0,0,0,0,-0.0109674619585017,0.0,1,0,0,1.0985293963181293,1.0629751381766679
2026-03-27,-0.0863262726085891,0.0,0,0,0,-0.0379483088330185,0.0,1,0,0,1.0985293963181293,1.0226370293513192
2026-03-30,-0.09239514437466592,0.0,0,0,0,-0.0189140805634956,0.0,1,0,0,1.0985293963181293,1.0032947901909544
2026-03-31,0.08158012250812999,0.0,1,1,1,0.0190027768317269,0.0190027768317269,1,0,1,1.1194045052794543,1.0223601771853874
2026-04-06,0.034230097138259113,0.0,1,1,1,0.0364527044335096,0.0364527044335096,1,1,0,1.1602098268519454,1.0596279705489169
2026-04-09,0.07633518231553106,0.0,1,1,1,0.0263556184284545,0.0263556184284545,1,1,1,1.1907878743453986,1.087555121016822
